2.131833E0	4.313267E-2	1.236826E-3
2.148411E0	4.282712E-2	1.170369E-3
2.165122E0	4.207594E-2	1.244198E-3
2.181833E0	4.128391E-2	1.076557E-3
2.198433E0	4.019633E-2	1.076549E-3
2.215033E0	3.874048E-2	9.885062E-4
2.231744E0	3.730260E-2	8.870824E-4
2.248456E0	3.554866E-2	8.536058E-4
2.265056E0	3.338326E-2	7.533187E-4
2.281656E0	3.144522E-2	7.621961E-4
2.298367E0	2.906602E-2	7.717494E-4
2.315078E0	2.668105E-2	5.630078E-4
2.331678E0	2.423991E-2	5.155936E-4
2.348278E0	2.149128E-2	4.934740E-4
2.364989E0	1.857411E-2	5.688813E-4
2.381700E0	1.591639E-2	5.840981E-4
2.398300E0	1.300027E-2	5.424384E-4
2.414900E0	1.001709E-2	5.883001E-4
2.431611E0	7.101049E-3	6.435674E-4
2.448322E0	4.280600E-3	6.225097E-4
2.464922E0	1.187451E-3	7.874212E-4
2.481522E0	-1.571855E-3	8.678722E-4
2.498233E0	-4.276725E-3	1.124365E-3
2.514944E0	-7.067276E-3	1.252074E-3
2.531544E0	-9.447435E-3	1.261562E-3
2.548144E0	-1.189121E-2	1.419040E-3
2.564856E0	-1.431637E-2	1.679171E-3
2.581567E0	-1.648691E-2	1.837442E-3
2.598167E0	-1.841211E-2	2.138940E-3
2.614767E0	-2.041700E-2	2.139052E-3
2.631367E0	-2.195436E-2	2.419129E-3
2.648111E0	-2.345803E-2	2.501432E-3
2.664856E0	-2.463776E-2	2.674239E-3
2.681422E0	-2.558531E-2	2.667892E-3
2.697989E0	-2.646037E-2	2.866010E-3
2.714733E0	-2.695391E-2	3.023136E-3
2.731478E0	-2.711104E-2	2.842781E-3
2.748044E0	-2.719594E-2	2.956309E-3
2.764611E0	-2.709322E-2	2.917312E-3
2.781356E0	-2.665789E-2	2.926474E-3
2.798100E0	-2.607016E-2	2.857222E-3
2.814667E0	-2.525543E-2	2.841639E-3
2.831233E0	-2.411711E-2	2.723714E-3
2.847978E0	-2.290875E-2	2.552553E-3
2.864722E0	-2.117887E-2	2.375464E-3
2.881289E0	-1.949917E-2	2.040512E-3
2.897856E0	-1.764840E-2	1.976197E-3
2.914600E0	-1.551118E-2	1.826735E-3
2.931344E0	-1.340774E-2	1.765812E-3
2.947911E0	-1.101184E-2	1.404595E-3
2.964478E0	-8.403758E-3	1.426022E-3
2.981222E0	-5.945266E-3	1.248641E-3
2.997967E0	-3.286924E-3	1.061842E-3
3.014533E0	-4.161293E-4	8.924891E-4
3.031100E0	2.301743E-3	7.663616E-4
3.047844E0	5.181560E-3	7.873711E-4
3.064589E0	8.277533E-3	6.868430E-4
3.081156E0	1.099949E-2	6.003994E-4
3.097722E0	1.392662E-2	5.969355E-4
3.114456E0	1.672651E-2	5.534997E-4
3.131189E0	1.949345E-2	5.967863E-4
3.147767E0	2.217367E-2	6.475541E-4
3.164344E0	2.474901E-2	6.922045E-4
3.181078E0	2.710725E-2	6.866892E-4
3.197811E0	2.947359E-2	7.940001E-4
3.214389E0	3.171380E-2	9.252470E-4
3.230967E0	3.370127E-2	8.824550E-4
3.247700E0	3.557737E-2	1.073662E-3
3.264433E0	3.730304E-2	1.193612E-3
3.281011E0	3.871022E-2	1.245486E-3
3.297589E0	3.996039E-2	1.345632E-3
3.314322E0	4.110014E-2	1.308815E-3
3.331056E0	4.173078E-2	1.403933E-3
3.347633E0	4.233170E-2	1.484394E-3
3.364211E0	4.263916E-2	1.473246E-3
3.380944E0	4.266880E-2	1.471913E-3
3.397678E0	4.255857E-2	1.407144E-3
3.414256E0	4.211722E-2	1.535883E-3
3.430833E0	4.140180E-2	1.377162E-3
3.447567E0	4.034695E-2	1.472718E-3
3.464300E0	3.913468E-2	1.347777E-3
3.480878E0	3.790918E-2	1.376737E-3
3.497456E0	3.634614E-2	1.213039E-3
3.514189E0	3.446069E-2	1.275402E-3
3.530922E0	3.263433E-2	1.080597E-3
3.547500E0	3.050816E-2	9.097486E-4
3.564078E0	2.829390E-2	8.693555E-4
3.580811E0	2.585683E-2	8.282072E-4
3.597544E0	2.314704E-2	8.288203E-4
3.614111E0	2.051579E-2	7.653350E-4
3.630678E0	1.794268E-2	7.496612E-4
3.647411E0	1.497382E-2	7.347751E-4
3.664144E0	1.204574E-2	7.550380E-4
3.680722E0	9.387290E-3	8.188692E-4
3.697300E0	6.400327E-3	8.177965E-4
3.714033E0	3.476431E-3	9.007487E-4
3.730767E0	8.249543E-4	9.935661E-4
3.747344E0	-2.124431E-3	1.108413E-3
3.763922E0	-4.747334E-3	1.249781E-3
3.780656E0	-7.293381E-3	1.391423E-3
3.797389E0	-1.005921E-2	1.739999E-3
3.813967E0	-1.244260E-2	1.725405E-3
3.830544E0	-1.474236E-2	1.927163E-3
3.847278E0	-1.675047E-2	2.086322E-3
3.864011E0	-1.875639E-2	2.317936E-3
3.880589E0	-2.050917E-2	2.476631E-3
3.897167E0	-2.196491E-2	2.453140E-3
3.913900E0	-2.340616E-2	2.694810E-3
3.930633E0	-2.448617E-2	2.705142E-3
3.947211E0	-2.550638E-2	2.874148E-3
3.963789E0	-2.616743E-2	2.936157E-3
3.980522E0	-2.667638E-2	3.003245E-3
3.997256E0	-2.688367E-2	3.078297E-3
4.013833E0	-2.695385E-2	2.975936E-3
4.030411E0	-2.678449E-2	2.953873E-3
4.047144E0	-2.627031E-2	2.838036E-3
4.063878E0	-2.555652E-2	2.761677E-3
4.080444E0	-2.485003E-2	2.897178E-3
4.097011E0	-2.365219E-2	2.769373E-3
4.113744E0	-2.238188E-2	2.542582E-3
4.130478E0	-2.086959E-2	2.318398E-3
4.147056E0	-1.913106E-2	2.228472E-3
4.163633E0	-1.716595E-2	2.009004E-3
4.180367E0	-1.502575E-2	1.746677E-3
4.197100E0	-1.269764E-2	1.558097E-3
4.213678E0	-1.036445E-2	1.413072E-3
4.230256E0	-7.996551E-3	1.325414E-3
4.246989E0	-5.464500E-3	1.133958E-3
4.263722E0	-2.632521E-3	1.033665E-3
4.280300E0	-2.076870E-4	1.104773E-3
4.296878E0	2.919125E-3	8.349473E-4
4.313611E0	5.619685E-3	7.903388E-4
4.330344E0	8.530975E-3	6.987719E-4
4.346922E0	1.150032E-2	6.465635E-4
4.363500E0	1.428253E-2	5.766675E-4
4.380233E0	1.694554E-2	5.969633E-4
